source,target
Roy Blunt,Blaine Luetkemeyer
Roy Blunt,Vicky Hartzler
Roy Blunt,John Kennedy
Roy Blunt,Mark Warner
Roy Blunt,Todd Young
Roy Blunt,Jason Smith
Roy Blunt,Tom Cole
Roy Blunt,Steve Scalise
Roy Blunt,John Isakson
Roy Blunt,Cory Gardner
Roy Blunt,Dan Sullivan
Roy Blunt,Mike Rounds
Roy Blunt,Ted Cruz
Roy Blunt,Joni Ernst
Roy Blunt,David Perdue
Roy Blunt,Benjamin Sasse
Roy Blunt,Steve Daines
Roy Blunt,Shelley Capito
Roy Blunt,James Lankford
Roy Blunt,Thom Tillis
Roy Blunt,Tom Cotton
Roy Blunt,Billy Long
Roy Blunt,Richard Shelby
Roy Blunt,Scott DesJarlais
Roy Blunt,Lamar Alexander
Roy Blunt,Ann Wagner
Roy Blunt,Tim Scott
Roy Blunt,Ron Johnson
Roy Blunt,Lindsey Graham
Roy Blunt,Kevin Brady
Roy Blunt,Jeff Flake
Roy Blunt,John Hoeven
Roy Blunt,Deb Fischer
Roy Blunt,James Risch
Roy Blunt,Lisa Murkowski
Roy Blunt,Mike Lee
Roy Blunt,Thad Cochran
Roy Blunt,Patrick Toomey
Roy Blunt,Pat Roberts
Roy Blunt,Michael Crapo
Roy Blunt,Roger Wicker
Roy Blunt,Bob Corker
Roy Blunt,Orrin Hatch
Roy Blunt,John Thune
Roy Blunt,Susan Collins
Roy Blunt,Marco Rubio
Roy Blunt,Michael Enzi
Roy Blunt,Dean Heller
Roy Blunt,John Barrasso
Roy Blunt,Jerry Moran
Roy Blunt,Mitch McConnell
Roy Blunt,Kevin Yoder
Roy Blunt,Tom Graves
Roy Blunt,Kay Granger
Roy Blunt,Thomas Rooney
Roy Blunt,Glenn Thompson
Roy Blunt,Gus Bilirakis
Roy Blunt,Jeb Hensarling
Roy Blunt,Bill Shuster
Roy Blunt,Mike Rogers
Roy Blunt,Ted Poe
Roy Blunt,Mike Coffman
Roy Blunt,Richard Burr
Roy Blunt,Pete Sessions
Roy Blunt,John Shimkus
Roy Blunt,John McCain
Roy Blunt,Walter Jones
Roy Blunt,Robert Portman
Roy Blunt,Vern Buchanan
Roy Blunt,John Culberson
Roy Blunt,Bill Cassidy
Roy Blunt,Bill Posey
Roy Blunt,John Cornyn
Roy Blunt,Charles Grassley
Roy Blunt,Bob Goodlatte
Roy Blunt,Sam Graves
Roy Blunt,Gregg Harper
Roy Blunt,John Carter
John Boozman,Amy Klobuchar
John Boozman,Angus King
John Boozman,Lamar Alexander
John Boozman,Bob Corker
John Boozman,Susan Collins
John Boozman,Richard Shelby
John Boozman,Richard Burr
John Boozman,Tim Scott
John Boozman,Lisa Murkowski
John Boozman,James Lankford
John Boozman,Roger Wicker
John Boozman,Cory Gardner
John Boozman,Deb Fischer
John Boozman,Lindsey Graham
John Boozman,Dean Heller
John Boozman,Robert Portman
John Boozman,John Isakson
John Boozman,Timothy Walz
John Boozman,Joe Donnelly
John Boozman,Joni Ernst
John Boozman,Thad Cochran
John Boozman,Dan Sullivan
John Boozman,Mike Rounds
John Boozman,Benjamin Sasse
John Boozman,John Cornyn
John Boozman,Joe Manchin
John Boozman,Steve Daines
John Boozman,Thom Tillis
John Boozman,David Perdue
John Boozman,French Hill
John Boozman,Bruce Westerman
John Boozman,John Thune
John Boozman,John Barrasso
John Boozman,Thomas Carper
John Boozman,Ron Johnson
John Boozman,Tom Cotton
John Boozman,Steve Womack
John Boozman,Eric Crawford
John Boozman,John Hoeven
John Boozman,Bill Nelson
John Boozman,Charles Grassley
John Boozman,Marco Rubio
John Boozman,Michael Enzi
John Boozman,Patrick Toomey
John Boozman,Michael Crapo
John Boozman,Jerry Moran
John Boozman,Robert Wittman
John Boozman,Robert Latta
John Boozman,Jim Jordan
John Boozman,Cathy McMorris Rodgers
John Boozman,Darrell Issa
John Boozman,John McCain
John Boozman,Kenny Marchant
John Boozman,Patrick McHenry
John Boozman,David Reichert
John Boozman,Tim Ryan
John Boozman,Jeff Fortenberry
John Boozman,Kevin McCarthy
John Boozman,Roy Blunt
John Boozman,Paul Ryan
Kevin Brady,Bob Goodlatte
Kevin Brady,Adrian Smith
Kevin Brady,Louie Gohmert
Kevin Brady,John Ratcliffe
Kevin Brady,Tom Marino
Kevin Brady,Mark Walker
Kevin Brady,John Isakson
Kevin Brady,Cory Gardner
Kevin Brady,David Roe
Kevin Brady,Mike Rogers
Kevin Brady,Vicky Hartzler
Kevin Brady,Edward Royce
Kevin Brady,Peter Roskam
Kevin Brady,Orrin Hatch
Kevin Brady,Peter King
Kevin Brady,Roger Williams
Kevin Brady,Elise Stefanik
Kevin Brady,Roy Blunt
Kevin Brady,Jason Smith
Kevin Brady,Diane Black
Kevin Brady,Rodney Davis
Kevin Brady,Todd Rokita
Kevin Brady,Todd Young
Kevin Brady,Larry Bucshon
Kevin Brady,Sander Levin
Kevin Brady,Rob Woodall
Kevin Brady,Rod Blum
Kevin Brady,Dan Newhouse
Kevin Brady,Paul Ryan
Kevin Brady,Mac Thornberry
Kevin Brady,Martha McSally
Kevin Brady,Ryan Costello
Kevin Brady,Patrick Meehan
Kevin Brady,Brian Babin
Kevin Brady,Kristi Noem
Kevin Brady,Will Hurd
Kevin Brady,John Carter
Kevin Brady,Sanford Bishop
Kevin Brady,Vern Buchanan
Kevin Brady,Bill Shuster
Kevin Brady,Lamar Smith
Kevin Brady,John Culberson
Kevin Brady,Joe Barton
Kevin Brady,Jeb Hensarling
Kevin Brady,Trey Gowdy
Kevin Brady,Martha Roby
Kevin Brady,Jeff Duncan
Kevin Brady,Erik Paulsen
Kevin Brady,Gene Green
Kevin Brady,Brad Wenstrup
Kevin Brady,Randy Weber
Kevin Brady,Steve Stivers
Kevin Brady,James Renacci
Kevin Brady,Ted Poe
Kevin Brady,Michael McCaul
Kevin Brady,Sam Johnson
Kevin Brady,Tim Scott
Kevin Brady,Bradley Byrne
Kevin Brady,Pete Olson
Kevin Brady,Fred Upton
Kevin Brady,Marsha Blackburn
Kevin Brady,Ted Cruz
Kevin Brady,Jim Bridenstine
Kevin Brady,Thomas Massie
Kevin Brady,Garland Barr
Kevin Brady,Steve Scalise
Kevin Brady,Mo Brooks
Kevin Brady,Bill Johnson
Kevin Brady,Mike Lee
Kevin Brady,David Valadao
Kevin Brady,Darrell Issa
Kevin Brady,Sam Graves
Kevin Brady,John Thune
Kevin Brady,Kay Granger
Kevin Brady,Justin Amash
Kevin Brady,Sean Duffy
Kevin Brady,Michael Burgess
Kevin Brady,K. Conaway
Kevin Brady,Bill Flores
Kevin Brady,Blake Farenthold
Kevin Brady,David Reichert
Kevin Brady,John Cornyn
Kevin Brady,Kevin McCarthy
Kevin Brady,Pete Sessions
Kevin Brady,Kenny Marchant
Kevin Brady,Steve King
Kevin Brady,Greg Walden
Kevin Brady,Jim Jordan
Kevin Brady,John Shimkus
Kevin Brady,Cathy McMorris Rodgers
Kevin Brady,Glenn Thompson
Kevin Brady,Patrick McHenry
Kevin Brady,Lynn Jenkins
Kevin Brady,Robert Latta
Kevin Brady,John McCain
Robert Brady,Brendan Boyle
Robert Brady,Donald Norcross
Robert Brady,Beto O’Rourke
Robert Brady,Debbie Dingell
Robert Brady,James Clyburn
Robert Brady,John Larson
Robert Brady,Ron Kind
Robert Brady,Derek Kilmer
Robert Brady,Gerald Connolly
Robert Brady,Peter Welch
Robert Brady,Lloyd Doggett
Robert Brady,Gene Green
Robert Brady,Al Green
Robert Brady,Jim Cooper
Robert Brady,Peter DeFazio
Robert Brady,Earl Blumenauer
Robert Brady,Suzanne Bonamici
Robert Brady,Tim Ryan
Robert Brady,George Butterfield
Robert Brady,Brian Higgins
Robert Brady,Carolyn Maloney
Robert Brady,Jerrold Nadler
Robert Brady,Yvette Clarke
Robert Brady,Hakeem Jeffries
Robert Brady,Nydia Velázquez
Robert Brady,Grace Meng
Robert Brady,Gregory Meeks
Robert Brady,Ben Luján
Robert Brady,Bill Pascrell
Robert Brady,Ann Kuster
Robert Brady,Bennie Thompson
Robert Brady,Timothy Walz
Robert Brady,Gary Peters
Robert Brady,William Keating
Robert Brady,Stephen Lynch
Robert Brady,Joseph Kennedy
Robert Brady,James McGovern
Robert Brady,Richard Neal
Robert Brady,Elijah Cummings
Robert Brady,Cedric Richmond
Robert Brady,John Yarmuth
Robert Brady,Bill Foster
Robert Brady,Bobby Rush
Robert Brady,John Lewis
Robert Brady,Henry Johnson
Robert Brady,Frederica Wilson
Robert Brady,Lois Frankel
Robert Brady,Theodore Deutch
Robert Brady,Elizabeth Esty
Robert Brady,James Himes
Robert Brady,Ed Perlmutter
Robert Brady,Mark Takano
Robert Brady,Lucille Roybal-Allard
Robert Brady,Raul Ruiz
Robert Brady,Grace Napolitano
Robert Brady,Brad Sherman
Robert Brady,Adam Schiff
Robert Brady,Judy Chu
Robert Brady,Zoe Lofgren
Robert Brady,Anna Eshoo
Robert Brady,Jim Costa
Robert Brady,Eric Swalwell
Robert Brady,Jerry McNerney
Robert Brady,Ami Bera
Robert Brady,Doris Matsui
Robert Brady,Mike Thompson
Robert Brady,John Garamendi
Robert Brady,Jared Huffman
Robert Brady,Terri Sewell
Robert Brady,Barbara Lee
Robert Brady,Keith Ellison
Robert Brady,Nita Lowey
Robert Brady,Karen Bass
Robert Brady,Cheri Bustos
Robert Brady,Raúl Grijalva
Robert Brady,Matthew Cartwright
Robert Brady,Joseph Crowley
Robert Brady,Donald Payne
Robert Brady,Gwen Moore
Robert Brady,Dwight Evans
Robert Brady,Robert Casey
Robert Brady,Frank Pallone
Robert Brady,Patrick Meehan
Robert Brady,Eleanor Norton
Robert Brady,James Langevin
Robert Brady,José Serrano
Robert Brady,Thomas Rooney
Robert Brady,Patrick McHenry
Robert Brady,Charles Grassley
Robert Brady,Bill Shuster
Robert Brady,Diana DeGette
Robert Brady,Jackie Speier
Robert Brady,Michael Doyle
Robert Brady,Nancy Pelosi
Robert Brady,Steny Hoyer
Mo Brooks,Lou Barletta
Mo Brooks,Lamar Smith
Mo Brooks,Eric Crawford
Mo Brooks,Luke Messer
Mo Brooks,Todd Rokita
Mo Brooks,Larry Bucshon
Mo Brooks,Austin Scott
Mo Brooks,Jim Banks
Mo Brooks,Charles Grassley
Mo Brooks,Mike Bishop
Mo Brooks,David Brat
Mo Brooks,Tom Marino
Mo Brooks,John Kennedy
Mo Brooks,David Reichert
Mo Brooks,Gus Bilirakis
Mo Brooks,Bob Goodlatte
Mo Brooks,Steve King
Mo Brooks,John Shimkus
Mo Brooks,Robert Latta
Mo Brooks,David McKinley
Mo Brooks,H. Griffith
Mo Brooks,Louie Gohmert
Mo Brooks,David Schweikert
Mo Brooks,Matt Gaetz
Mo Brooks,Brad Wenstrup
Mo Brooks,Steve Chabot
Mo Brooks,James Renacci
Mo Brooks,Steve Stivers
Mo Brooks,Bill Johnson
Mo Brooks,Bob Gibbs
Mo Brooks,Scott Tipton
Mo Brooks,Joe Barton
Mo Brooks,Pete Sessions
Mo Brooks,Kay Granger
Mo Brooks,Doug Lamborn
Mo Brooks,K. Conaway
Mo Brooks,Vicky Hartzler
Mo Brooks,Mac Thornberry
Mo Brooks,Ted Yoho
Mo Brooks,Ron DeSantis
Mo Brooks,Terri Sewell
Mo Brooks,Jeff Duncan
Mo Brooks,Andy Biggs
Mo Brooks,Scott DesJarlais
Mo Brooks,Edward Royce
Mo Brooks,Paul Gosar
Mo Brooks,John Cornyn
Mo Brooks,Mike Lee
Mo Brooks,Trey Gowdy
Mo Brooks,Ted Cruz
Mo Brooks,Jim Jordan
Mo Brooks,Thomas Massie
Mo Brooks,Justin Amash
Mo Brooks,Mark Meadows
Mo Brooks,Elise Stefanik
Mo Brooks,Ralph Abraham
Mo Brooks,Bill Shuster
Mo Brooks,Mike Gallagher
Mo Brooks,Jodey Arrington
Mo Brooks,Steve Scalise
Mo Brooks,Gary Palmer
Mo Brooks,Bradley Byrne
Mo Brooks,Kevin McCarthy
Mo Brooks,Joe Wilson
Mo Brooks,Michael Turner
Mo Brooks,Jeff Denham
Mo Brooks,Charles Fleischmann
Mo Brooks,Cathy McMorris Rodgers
Mo Brooks,Sam Graves
Mo Brooks,Richard Shelby
Mo Brooks,Paul Ryan
Mo Brooks,Robert Wittman
Mo Brooks,Steve Womack
Mo Brooks,Kenny Marchant
Mo Brooks,Fred Upton
Mo Brooks,Todd Young
Mo Brooks,Darrell Issa
Mo Brooks,Peter Roskam
Mo Brooks,Martha Roby
Mo Brooks,Mike Rogers
Mo Brooks,Robert Aderholt
Mo Brooks,Gregg Harper
Vern Buchanan,Shelley Capito
Vern Buchanan,Jackie Walorski
Vern Buchanan,Edward Royce
Vern Buchanan,Doug Collins
Vern Buchanan,John Moolenaar
Vern Buchanan,Robert Portman
Vern Buchanan,Ron Johnson
Vern Buchanan,Mac Thornberry
Vern Buchanan,Earl Blumenauer
Vern Buchanan,John Barrasso
Vern Buchanan,Patrick Toomey
Vern Buchanan,John Thune
Vern Buchanan,Fred Upton
Vern Buchanan,Bob Corker
Vern Buchanan,Marsha Blackburn
Vern Buchanan,Carlos Curbelo
Vern Buchanan,George Holding
Vern Buchanan,Kristi Noem
Vern Buchanan,Patrick Meehan
Vern Buchanan,James Renacci
Vern Buchanan,Ron Kind
Vern Buchanan,Tom Marino
Vern Buchanan,Daniel Webster
Vern Buchanan,Ted Yoho
Vern Buchanan,Patrick Leahy
Vern Buchanan,Rodney Davis
Vern Buchanan,Blaine Luetkemeyer
Vern Buchanan,Justin Amash
Vern Buchanan,Ron DeSantis
Vern Buchanan,Cheri Bustos
Vern Buchanan,Steve Scalise
Vern Buchanan,Doug Lamborn
Vern Buchanan,Joe Manchin
Vern Buchanan,Diane Black
Larry Bucshon,Jack Bergman
Larry Bucshon,Clay Higgins
Larry Bucshon,Trey Hollingsworth
Larry Bucshon,Jim Banks
Larry Bucshon,Mark Walker
Larry Bucshon,Gene Green
Larry Bucshon,Orrin Hatch
Larry Bucshon,Joseph Kennedy
Larry Bucshon,Frank Pallone
Larry Bucshon,Ami Bera
Larry Bucshon,Ted Lieu
Larry Bucshon,Roger Williams
Larry Bucshon,Carlos Curbelo
Larry Bucshon,John Ratcliffe
Larry Bucshon,John Moolenaar
Larry Bucshon,Ken Buck
Larry Bucshon,Barbara Comstock
Larry Bucshon,Elise Stefanik
Larry Bucshon,David Brat
Larry Bucshon,Yvette Clarke
Larry Bucshon,John McCain
Larry Bucshon,Kirsten Gillibrand
Larry Bucshon,Charles Schumer
Larry Bucshon,Heidi Heitkamp
Larry Bucshon,Nancy Pelosi
Larry Bucshon,Maria Cantwell
Larry Bucshon,Dianne Feinstein
Larry Bucshon,Sherrod Brown
Larry Bucshon,Joe Manchin
Larry Bucshon,Patty Murray
Larry Bucshon,John Reed
Larry Bucshon,Patrick Toomey
Larry Bucshon,Patrick Leahy
Larry Bucshon,Sheldon Whitehouse
Larry Bucshon,Robert Casey
Larry Bucshon,Benjamin Cardin
Larry Bucshon,Jeff Merkley
Larry Bucshon,Martin Heinrich
Larry Bucshon,Christopher Murphy
Larry Bucshon,Thomas Carper
Larry Bucshon,Tom Udall
Larry Bucshon,Brian Higgins
Larry Bucshon,Richard Blumenthal
Larry Bucshon,Richard Durbin
Larry Bucshon,Chris Stewart
Larry Bucshon,Michael Bennet
Larry Bucshon,Louise Slaughter
Larry Bucshon,Linda Sánchez
Larry Bucshon,Ed Perlmutter
Larry Bucshon,Diana DeGette
Larry Bucshon,Alan Lowenthal
Larry Bucshon,Doug LaMalfa
Larry Bucshon,Kyrsten Sinema
Larry Bucshon,Thad Cochran
Larry Bucshon,Deb Fischer
Larry Bucshon,Ron Johnson
Larry Bucshon,Michael Enzi
Larry Bucshon,John Barrasso
Larry Bucshon,Cheri Bustos
Larry Bucshon,John Boozman
Larry Bucshon,Lamar Alexander
Larry Bucshon,Richard Burr
Larry Bucshon,Rodney Frelinghuysen
Larry Bucshon,Tim Ryan
Larry Bucshon,Leonard Lance
Larry Bucshon,Thomas Massie
Larry Bucshon,James Inhofe
Larry Bucshon,Tom Cotton
Larry Bucshon,Jim Bridenstine
Larry Bucshon,Doug Lamborn
Larry Bucshon,Duncan Hunter
Larry Bucshon,David Valadao
Larry Bucshon,Ted Yoho
Larry Bucshon,Doug Collins
Larry Bucshon,George Holding
Larry Bucshon,Ron DeSantis
Larry Bucshon,Tom Rice
Larry Bucshon,Billy Long
Larry Bucshon,Mac Thornberry
Larry Bucshon,Markwayne Mullin
Larry Bucshon,Chris Collins
Larry Bucshon,Steve Scalise
Larry Bucshon,Mitch McConnell
Larry Bucshon,Charles Grassley
Larry Bucshon,Roy Blunt
Larry Bucshon,John Cornyn
Larry Bucshon,Ann Wagner
Larry Bucshon,Sam Johnson
Larry Bucshon,Robert Pittenger
Larry Bucshon,Bradley Byrne
Larry Bucshon,Randy Weber
Larry Bucshon,Mike Lee
Larry Bucshon,Ted Cruz
Larry Bucshon,Daniel Lipinski
Larry Bucshon,Keith Rothfus
Larry Bucshon,Rodney Davis
Larry Bucshon,Kevin Cramer
Larry Bucshon,David Joyce
Larry Bucshon,Marco Rubio
Larry Bucshon,Joe Donnelly
Larry Bucshon,Luke Messer
Larry Bucshon,Jackie Walorski
Larry Bucshon,Susan Brooks
Larry Bucshon,Richard Hudson
Larry Bucshon,Mark Amodei
Larry Bucshon,Mark Meadows
Larry Bucshon,Lisa Murkowski
Larry Bucshon,Cory Gardner
Larry Bucshon,Harold Rogers
Larry Bucshon,Robert Portman
Larry Bucshon,Jeff Duncan
Larry Bucshon,John Thune
Larry Bucshon,Joe Wilson
Larry Bucshon,Peter Visclosky
Larry Bucshon,K. Conaway
Larry Bucshon,Daniel Webster
Larry Bucshon,Marsha Blackburn
Larry Bucshon,Tom Marino
Larry Bucshon,Shelley Capito
Larry Bucshon,Charles Dent
Larry Bucshon,Patrick Meehan
Larry Bucshon,Michael Turner
Larry Bucshon,Frank LoBiondo
Larry Bucshon,Jerry Moran
Larry Bucshon,Jaime Herrera Beutler
Larry Bucshon,Kevin Yoder
Larry Bucshon,Mario Diaz-Balart
Larry Bucshon,Jeb Hensarling
Larry Bucshon,Gregg Harper
Larry Bucshon,Raúl Labrador
Larry Bucshon,Louie Gohmert
Larry Bucshon,David McKinley
Larry Bucshon,Paul Gosar
Larry Bucshon,Charles Fleischmann
Larry Bucshon,Jeff Denham
Larry Bucshon,Pete Olson
Larry Bucshon,Stevan Pearce
Larry Bucshon,Tim Walberg
Larry Bucshon,Austin Scott
Larry Bucshon,Diane Black
Larry Bucshon,Mo Brooks
Larry Bucshon,Edward Royce
Larry Bucshon,Dennis Ross
Larry Bucshon,Steve Chabot
Larry Bucshon,Tom Reed
Larry Bucshon,Trey Gowdy
Larry Bucshon,Scott Tipton
Larry Bucshon,Kristi Noem
Larry Bucshon,Tom Cole
Larry Bucshon,Jeff Fortenberry
Larry Bucshon,Kevin Brady
Larry Bucshon,Bill Shuster
Larry Bucshon,H. Griffith
Larry Bucshon,Steve Stivers
Larry Bucshon,Sean Duffy
Larry Bucshon,Eric Crawford
Larry Bucshon,Bob Gibbs
Larry Bucshon,Justin Amash
Larry Bucshon,Martha Roby
Larry Bucshon,Vicky Hartzler
Larry Bucshon,David Schweikert
Larry Bucshon,Steve Womack
Larry Bucshon,James Renacci
Larry Bucshon,Randy Hultgren
Larry Bucshon,Bill Johnson
Larry Bucshon,Lou Barletta
Larry Bucshon,André Carson
Larry Bucshon,Adam Kinzinger
Larry Bucshon,Kay Granger
Larry Bucshon,Kenny Marchant
Larry Bucshon,Scott DesJarlais
Larry Bucshon,Tom Graves
Larry Bucshon,James Lankford
Larry Bucshon,Sam Graves
Larry Bucshon,Bill Flores
Larry Bucshon,Todd Rokita
Larry Bucshon,Bill Cassidy
Larry Bucshon,Michael Burgess
Larry Bucshon,Lamar Smith
Larry Bucshon,Bill Huizenga
Larry Bucshon,John Culberson
Larry Bucshon,David Roe
Larry Bucshon,Robert Aderholt
Larry Bucshon,Tom McClintock
Larry Bucshon,Don Young
Larry Bucshon,Michael McCaul
Larry Bucshon,Peter King
Larry Bucshon,Ted Poe
Larry Bucshon,Bob Goodlatte
Larry Bucshon,Bob Corker
Larry Bucshon,Thomas Rooney
Larry Bucshon,Walter Jones
Larry Bucshon,Steve King
Larry Bucshon,Gus Bilirakis
Larry Bucshon,Bill Posey
Larry Bucshon,Glenn Thompson
Larry Bucshon,Mike Rogers
Larry Bucshon,Vern Buchanan
Larry Bucshon,Lynn Jenkins
Larry Bucshon,Patrick McHenry
Larry Bucshon,Mike Coffman
Larry Bucshon,Virginia Foxx
Larry Bucshon,Erik Paulsen
Larry Bucshon,Ileana Ros-Lehtinen
Larry Bucshon,Joe Barton
Larry Bucshon,Robert Wittman
Larry Bucshon,David Reichert
Larry Bucshon,John Carter
Larry Bucshon,Jeff Flake
Larry Bucshon,Robert Latta
Larry Bucshon,Fred Upton
Larry Bucshon,Ken Calvert
Larry Bucshon,Darrell Issa
Larry Bucshon,Tim Scott
Larry Bucshon,Todd Young
Larry Bucshon,Pete Sessions
Larry Bucshon,Greg Walden
Larry Bucshon,Paul Ryan
Larry Bucshon,Cathy McMorris Rodgers
Larry Bucshon,Peter Roskam
Larry Bucshon,John Shimkus
Larry Bucshon,Jim Jordan
Larry Bucshon,Kevin McCarthy
Michael Burgess,Bob Goodlatte
Michael Burgess,Jenniffer González-Colón
Michael Burgess,Henry Cuellar
Michael Burgess,Bradley Schneider
Michael Burgess,Robert Latta
Michael Burgess,Susan Brooks
Michael Burgess,Jodey Arrington
Michael Burgess,Walter Jones
Michael Burgess,Bernard Sanders
Michael Burgess,Louie Gohmert
Michael Burgess,Jim Jordan
Michael Burgess,Jeff Duncan
Michael Burgess,Virginia Foxx
Michael Burgess,H. Griffith
Michael Burgess,Adam Kinzinger
Michael Burgess,Gus Bilirakis
Michael Burgess,Gregg Harper
Michael Burgess,Leonard Lance
Michael Burgess,Elizabeth Warren
Michael Burgess,Markwayne Mullin
Michael Burgess,Brian Babin
Michael Burgess,Roger Williams
Michael Burgess,Will Hurd
Michael Burgess,Randy Weber
Michael Burgess,Mac Thornberry
Michael Burgess,K. Conaway
Michael Burgess,Bill Flores
Michael Burgess,Pete Olson
Michael Burgess,Fred Upton
Michael Burgess,Lamar Smith
Michael Burgess,Michael McCaul
Michael Burgess,John Culberson
Michael Burgess,Kenny Marchant
Michael Burgess,Kevin Brady
Michael Burgess,Sam Johnson
Michael Burgess,Garland Barr
Michael Burgess,Ted Poe
Michael Burgess,Joe Barton
Michael Burgess,Gene Green
Michael Burgess,Bruce Westerman
Michael Burgess,Peter Roskam
Michael Burgess,Trey Gowdy
Michael Burgess,Ted Cruz
Michael Burgess,Marsha Blackburn
Michael Burgess,Pete Sessions
Michael Burgess,Blake Farenthold
Michael Burgess,Steve Scalise
Michael Burgess,Jim Bridenstine
Michael Burgess,Kristi Noem
Michael Burgess,Vicky Hartzler
Michael Burgess,Mark Meadows
Michael Burgess,Marco Rubio
Michael Burgess,Don Young
Michael Burgess,Jeb Hensarling
Michael Burgess,Glenn Thompson
Michael Burgess,Steny Hoyer
Michael Burgess,Edward Markey
Michael Burgess,John Carter
Michael Burgess,Greg Walden
Michael Burgess,Jeff Flake
Michael Burgess,Darrell Issa
Michael Burgess,John Cornyn
Michael Burgess,Cathy McMorris Rodgers
Michael Burgess,Paul Ryan
Michael Burgess,Kay Granger
Michael Burgess,Steve King
Michael Burgess,Kevin McCarthy
Michael Burgess,John McCain
Michael Burgess,Robert Wittman
Michael Burgess,John Shimkus
Richard Burr,Steve Scalise
Richard Burr,Timothy Kaine
Richard Burr,Mark Warner
Richard Burr,John Kennedy
Richard Burr,Debbie Stabenow
Richard Burr,Gary Peters
Richard Burr,Kirsten Gillibrand
Richard Burr,Bill Cassidy
Richard Burr,Steve Daines
Richard Burr,Robert Menéndez
Richard Burr,Richard Durbin
Richard Burr,Robert Pittenger
Richard Burr,Richard Hudson
Richard Burr,George Holding
Richard Burr,Mark Meadows
Richard Burr,James Lankford
Richard Burr,Walter Jones
Richard Burr,Amy Klobuchar
Richard Burr,Michael Bennet
Richard Burr,Joe Donnelly
Richard Burr,Joe Manchin
Richard Burr,Cory Gardner
Richard Burr,Shelley Capito
Richard Burr,Mark Walker
Richard Burr,Jeff Merkley
Richard Burr,Charles Grassley
Richard Burr,Trey Gowdy
Richard Burr,Jeff Flake
Richard Burr,Tim Scott
Richard Burr,Orrin Hatch
Richard Burr,Mitch McConnell
Richard Burr,James Risch
Richard Burr,Michael Crapo
Richard Burr,Nancy Pelosi
Richard Burr,Dianne Feinstein
Richard Burr,Benjamin Cardin
Richard Burr,Maria Cantwell
Richard Burr,Patty Murray
Richard Burr,Tammy Baldwin
Richard Burr,Mazie Hirono
Richard Burr,Brian Schatz
Richard Burr,Christopher Murphy
Richard Burr,Martin Heinrich
Richard Burr,Richard Blumenthal
Richard Burr,Tom Udall
Richard Burr,Sheldon Whitehouse
Richard Burr,Patrick Leahy
Richard Burr,John Reed
Richard Burr,Dean Heller
Richard Burr,John Hoeven
Richard Burr,Heidi Heitkamp
Richard Burr,Thomas Carper
Richard Burr,Jon Tester
Richard Burr,Robert Casey
Richard Burr,Richard Shelby
Richard Burr,Susan Collins
Richard Burr,David Perdue
Richard Burr,Lisa Murkowski
Richard Burr,Joni Ernst
Richard Burr,Dan Sullivan
Richard Burr,Mike Rounds
Richard Burr,Benjamin Sasse
Richard Burr,Deb Fischer
Richard Burr,Ted Cruz
Richard Burr,Mike Lee
Richard Burr,Thad Cochran
Richard Burr,Roger Wicker
Richard Burr,Bob Corker
Richard Burr,Lamar Alexander
Richard Burr,Ron Johnson
Richard Burr,John Barrasso
Richard Burr,Michael Enzi
Richard Burr,John Thune
